Order_ID,Date,Customer_ID,Product,Quantity,Unit_Price,Revenue,Region,Sales_Rep
ORD000343,2023-10-18,CUST0258,Mouse,1,125.64,125.64,Central,REP02
ORD000344,2022-04-05,CUST0160,Webcam,2,54.47,108.94,West,REP11
ORD000345,2024-01-26,CUST0125,Keyboard,2,72.49,144.98,East,REP15
ORD000346,2023-02-05,CUST0060,Graphics Card,2,1370.58,2741.16,South,
ORD000347,2022-01-20,CUST0158,Headphones,3,30.54,91.62,West,REP04
ORD000348,2024-05-09,CUST0048,USB Cable,1,29.03,29.03,South,REP02
ORD000349,2024-11-30,CUST0044,Webcam,1,187.18,187.18,East,REP19
ORD000350,2024-03-18,CUST0067,Desktop,2,1310.27,2620.54,North,REP08
ORD000351,2024-03-15,CUST0140,Graphics Card,2,1281.47,2562.94,East,REP08
ORD000352,2022-08-12,CUST0209,Monitor,4,218.68,874.72,West,REP04
ORD000353,2023-03-02,CUST0047,USB Cable,3,12.71,38.13,East,REP06
ORD000354,2022-03-24,CUST0046,Keyboard,1,170.47,170.47,East,REP08
ORD000355,2022-04-11,CUST0026,RAM,1,117.7,117.7,South,REP15
ORD000356,2022-07-13,CUST0004,USB Cable,3,7.55,22.65,South,REP08
ORD000357,2024-02-02,CUST0133,RAM,1,203.88,203.88,North,
ORD000358,2024-06-27,CUST0030,Motherboard,2,146.97,293.94,East,REP02
ORD000359,2024-03-19,CUST0014,USB Cable,6,5.74,34.44,West,REP06
ORD000360,2022-11-01,CUST0152,Laptop,2,1421.16,2842.32,Central,REP16
ORD000361,2022-05-05,CUST0270,Desktop,1,935.73,935.73,South,REP08
ORD000362,2022-02-09,CUST0249,Webcam,3,204.2,612.6,East,REP12
ORD000363,2024-03-06,CUST0016,Mouse,2,35.17,70.34,East,REP09
ORD000364,2024-12-20,CUST0052,Headphones,2,313.73,627.46,South,REP08
ORD000365,2022-04-25,CUST0199,Motherboard,6,598.12,3588.72,South,REP12
ORD000366,2022-12-22,CUST0184,Monitor,1,303.76,303.76,East,
ORD000367,2022-10-19,CUST0090,SSD,7,477.28,3340.96,West,
ORD000368,2023-03-25,CUST0104,Laptop,5,1289.67,6448.35,North,REP05
ORD000369,2023-10-25,CUST0073,Laptop,1,532.87,532.87,Central,REP04
ORD000370,2022-05-29,CUST0173,Headphones,1,290.68,290.68,West,REP10
ORD000371,2024-06-13,CUST0090,Motherboard,1,412.42,412.42,West,REP18
ORD000372,2024-01-01,CUST0151,Keyboard,1,139.8,139.8,,REP05
ORD000373,2024-03-12,CUST0039,Power Supply,1,298.57,298.57,Central,REP11
ORD000374,2023-03-29,CUST0048,RAM,3,187.04,561.12,West,REP03
ORD000375,2022-12-10,CUST0172,RAM,1,270.18,270.18,North,
ORD000376,2022-05-19,CUST0025,Headphones,1,124.96,124.96,North,REP13
ORD000377,2022-12-07,CUST0193,Case,4,106.24,424.96,West,REP04
ORD000378,2023-04-07,CUST0164,Monitor,1,443.34,443.34,North,REP09
ORD000379,2022-12-15,CUST0048,Case,4,100.07,400.28,North,REP11
ORD000380,2024-09-15,CUST0223,Graphics Card,1,240.29,240.29,South,REP06
ORD000381,2023-01-25,CUST0145,Webcam,1,186.41,186.41,Central,REP10
ORD000382,2024-10-02,CUST0151,Monitor,3,185.43,556.29,North,REP20
ORD000383,2023-02-28,CUST0060,Monitor,2,564.82,1129.64,North,REP10
ORD000384,2023-06-27,CUST0057,Desktop,5,1370.24,6851.2,West,REP13
ORD000385,2023-06-24,CUST0289,USB Cable,3,16.63,49.89,South,REP02
ORD000386,2022-07-18,CUST0117,Desktop,4,1401.77,5607.08,Central,REP18
ORD000387,2024-12-06,CUST0121,Webcam,1,242.78,242.78,West,REP16
ORD000388,2022-03-13,CUST0076,Hard Drive,1,192.8,192.8,Central,REP04
ORD000389,2022-12-09,CUST0006,Keyboard,3,165.52,496.56,South,REP14
ORD000390,2022-10-30,CUST0035,Power Supply,4,198.76,795.04,East,REP03
ORD000391,2023-10-30,CUST0007,Power Supply,10,119.05,1190.5,West,REP20
ORD000392,2022-08-19,CUST0052,Webcam,2,71.42,142.84,Central,REP04
ORD000393,2023-08-09,CUST0136,Power Supply,1,183.91,183.91,East,REP13
ORD000394,2024-08-26,CUST0039,Laptop,3,758.3,2274.9,West,
ORD000395,2023-11-10,CUST0191,Graphics Card,1,508.85,508.85,West,REP01
ORD000396,2023-09-29,CUST0117,Mouse,6,128.0,768.0,North,REP05
ORD000397,2023-10-20,CUST0097,Mouse,4,112.03,448.12,Central,REP15
ORD000398,2024-09-19,CUST0264,Motherboard,2,348.58,697.16,East,REP06
ORD000399,2024-04-06,CUST0015,Monitor,3,657.34,1972.02,Central,REP06
ORD000400,2022-04-29,CUST0102,Keyboard,3,25.95,77.85,North,REP09
ORD000401,2024-03-23,CUST0251,RAM,1,280.0,280.0,North,REP20
ORD000402,2024-08-29,CUST0058,SSD,5,302.59,1512.95,East,REP09
ORD000403,2023-08-07,CUST0110,Laptop,2,1079.85,2159.7,South,REP08
ORD000404,2023-07-06,CUST0005,RAM,4,146.47,585.88,North,REP16
ORD000405,2022-01-18,CUST0141,Keyboard,1,65.43,65.43,East,REP14
ORD000406,2024-07-29,CUST0204,Mouse,5,40.55,202.75,East,REP19
ORD000407,2024-02-06,CUST0056,Hard Drive,1,211.84,211.84,Central,REP16
ORD000408,2023-10-28,CUST0034,Power Supply,1,119.22,119.22,East,REP08
ORD000409,2024-04-07,CUST0255,RAM,5,123.09,615.45,South,REP10
ORD000410,2024-03-06,CUST0176,Graphics Card,1,245.91,245.91,Central,REP08
ORD000411,2024-09-01,CUST0088,Case,1,190.51,190.51,East,REP18
ORD000412,2022-09-20,CUST0094,Graphics Card,6,536.25,3217.5,Central,REP11
ORD000413,2023-04-03,CUST0170,Graphics Card,7,1332.86,9330.02,West,REP12
ORD000414,2022-08-30,CUST0037,USB Cable,2,6.34,12.68,Central,REP16
ORD000415,2024-02-21,CUST0078,Hard Drive,2,124.59,249.18,North,REP05
ORD000416,2024-07-26,CUST0250,Monitor,2,355.65,711.3,South,REP11
ORD000417,2022-04-29,CUST0087,Laptop,1,1178.08,1178.08,South,REP19
ORD000418,2022-06-30,CUST0245,Monitor,1,549.41,549.41,West,
ORD000419,2024-02-04,CUST0044,Laptop,3,1838.01,5514.03,Central,REP01
ORD000420,2023-12-07,CUST0157,Mouse,3,28.05,84.15,West,REP06
ORD000421,2023-08-19,CUST0223,USB Cable,4,23.2,92.8,Central,REP05
ORD000422,2024-01-06,CUST0015,Motherboard,4,177.98,711.92,,REP05
ORD000423,2024-10-30,CUST0131,Monitor,1,230.06,230.06,North,REP18
ORD000424,2022-04-09,CUST0008,RAM,2,68.11,136.22,North,REP14
ORD000425,2023-06-02,CUST0005,USB Cable,1,22.55,22.55,South,REP10
ORD000426,2024-12-01,CUST0054,Mouse,2,97.19,194.38,South,REP17
ORD000427,2022-08-22,CUST0135,Motherboard,2,135.26,270.52,South,REP17
ORD000428,2024-04-19,CUST0107,Mouse,5,32.45,162.25,,REP16
ORD000429,2022-07-02,CUST0077,Case,1,57.67,57.67,Central,REP03
ORD000430,2022-07-27,CUST0152,Case,1,80.94,80.94,South,REP09
ORD000431,2022-12-24,CUST0161,Power Supply,1,59.86,59.86,East,REP14
ORD000432,2022-04-04,CUST0225,Laptop,3,1778.0,5334.0,South,REP20
ORD000433,2024-02-03,CUST0234,Power Supply,2,135.68,271.36,North,REP09
ORD000434,2024-09-06,CUST0045,Motherboard,1,299.3,299.3,South,REP02
ORD000435,2022-08-01,CUST0225,Webcam,1,231.36,231.36,West,REP06
ORD000436,2022-03-01,CUST0250,Power Supply,3,221.12,663.36,South,REP04
ORD000437,2022-05-10,CUST0269,Mouse,1,101.7,101.7,North,REP19
ORD000438,2023-11-24,CUST0043,Hard Drive,4,180.78,723.12,Central,REP08
ORD000439,2024-02-28,CUST0028,Monitor,3,695.37,2086.11,Central,REP01
ORD000440,2024-08-19,CUST0032,Power Supply,1,173.96,173.96,South,REP11
ORD000441,2022-04-14,CUST0121,Hard Drive,1,105.68,105.68,West,REP03
ORD000442,2024-07-06,CUST0255,Desktop,9,1627.91,14651.19,West,REP01
ORD000443,2022-01-01,CUST0156,Power Supply,1,72.72,72.72,Central,REP17
ORD000444,2024-07-23,CUST0233,Headphones,1,164.44,164.44,North,REP11
ORD000445,2024-08-26,CUST0049,Graphics Card,4,1054.32,4217.28,West,
ORD000446,2023-08-21,CUST0011,Hard Drive,6,180.5,1083.0,North,REP16
ORD000447,2024-04-18,CUST0060,Desktop,9,905.15,8146.35,South,REP13
ORD000448,2023-01-26,CUST0041,Graphics Card,3,639.31,1917.93,West,REP19
ORD000449,2024-07-25,CUST0032,RAM,1,193.22,193.22,Central,REP01
ORD000450,2024-06-05,CUST0091,Power Supply,1,196.28,196.28,Central,REP19
ORD000451,2022-08-01,CUST0259,Webcam,4,178.08,712.32,Central,REP13
ORD000452,2023-05-24,CUST0232,Mouse,2,65.7,131.4,East,REP05
ORD000453,2024-11-15,CUST0284,Mouse,2,128.03,256.06,Central,REP07
ORD000454,2023-08-19,CUST0092,RAM,5,129.78,648.9,South,REP17
ORD000455,2022-08-25,CUST0214,Motherboard,1,263.16,263.16,West,REP18
ORD000456,2022-01-27,CUST0043,Hard Drive,2,76.62,153.24,West,REP02
ORD000457,2022-11-26,CUST0152,Mouse,1,105.67,105.67,South,REP07
ORD000458,2024-07-15,CUST0288,Desktop,2,1339.33,2678.66,Central,REP13
ORD000459,2023-08-13,CUST0161,Graphics Card,1,1063.84,1063.84,West,REP18
ORD000460,2023-02-20,CUST0189,SSD,1,442.29,442.29,West,REP19
ORD000461,2023-02-01,CUST0012,Mouse,1,72.83,72.83,North,REP17
ORD000462,2023-07-26,CUST0131,Hard Drive,3,116.06,348.18,South,REP01
ORD000463,2022-11-14,CUST0155,Laptop,3,730.56,2191.68,East,REP16
ORD000464,2022-05-30,CUST0095,Motherboard,2,447.99,895.98,Central,REP17
ORD000465,2024-05-01,CUST0110,Hard Drive,7,184.26,1289.82,North,REP11
ORD000466,2024-12-22,CUST0023,USB Cable,1,29.92,29.92,North,REP15
ORD000467,2023-05-15,CUST0059,Laptop,1,1523.83,1523.83,East,REP13
ORD000468,2022-02-20,CUST0261,Case,5,122.7,613.5,East,REP15
ORD000469,2023-01-30,CUST0050,Headphones,1,220.14,220.14,North,REP18
ORD000470,2023-03-08,CUST0218,RAM,7,203.67,1425.69,South,REP04
ORD000471,2024-06-10,CUST0079,RAM,1,252.36,252.36,North,REP01
ORD000472,2022-06-29,CUST0295,Desktop,8,665.12,5320.96,East,REP08
ORD000473,2024-07-12,CUST0044,RAM,1,145.16,145.16,East,REP04
ORD000474,2022-05-10,CUST0038,Motherboard,5,467.89,2339.45,North,REP12
ORD000475,2023-09-10,CUST0016,SSD,2,98.06,196.12,West,REP16
ORD000476,2024-03-11,CUST0074,Motherboard,10,494.69,4946.9,Central,REP10
ORD000477,2024-02-04,CUST0003,Laptop,1,1330.29,1330.29,Central,REP01
ORD000478,2022-06-24,CUST0263,Mouse,2,39.41,78.82,East,REP05
ORD000479,2023-06-02,CUST0282,Keyboard,7,40.63,284.41,Central,REP15
ORD000480,2022-05-18,CUST0170,Mouse,2,23.75,47.5,Central,REP12
ORD000481,2022-07-24,CUST0231,Mouse,2,96.73,193.46,South,REP11
ORD000482,2022-11-09,CUST0087,SSD,3,309.42,928.26,East,REP01
ORD000483,2024-06-12,CUST0170,Mouse,2,127.62,255.24,South,REP16
ORD000484,2023-09-18,CUST0042,USB Cable,2,18.79,37.58,South,REP09
ORD000485,2023-02-07,CUST0010,Mouse,2,112.7,225.4,North,REP17
ORD000486,2024-04-09,CUST0279,Motherboard,5,386.82,1934.1,North,REP18
ORD000487,2024-01-20,CUST0149,Webcam,1,86.89,86.89,Central,REP05
ORD000488,2024-03-23,CUST0085,Headphones,1,215.8,215.8,South,REP17
ORD000489,2022-10-27,CUST0049,Graphics Card,7,1151.61,8061.27,East,REP16
ORD000490,2023-04-25,CUST0185,Laptop,5,1502.88,7514.4,Central,REP13
ORD000491,2022-04-06,CUST0034,Laptop,2,1970.88,3941.76,East,REP09
ORD000492,2022-12-23,CUST0040,Webcam,2,177.27,354.54,East,REP17
ORD000493,2023-04-02,CUST0247,Hard Drive,1,151.46,151.46,East,
ORD000494,2024-06-19,CUST0109,Monitor,1,299.49,299.49,Central,REP05
ORD000495,2022-08-31,CUST0247,RAM,2,99.89,199.78,East,REP16
ORD000496,2024-04-21,CUST0083,Laptop,1,865.51,865.51,South,REP05
ORD000497,2022-10-28,CUST0208,Laptop,2,749.51,1499.02,South,REP20
ORD000498,2023-08-04,CUST0247,Desktop,1,859.91,859.91,Central,REP06
ORD000499,2022-10-20,CUST0262,Motherboard,8,382.98,3063.84,South,REP09
ORD000500,2024-07-17,CUST0068,SSD,9,319.86,2878.74,South,
ORD000501,2024-10-29,CUST0091,RAM,3,149.15,447.45,South,REP16
ORD000502,2024-12-24,CUST0067,Hard Drive,2,238.1,476.2,,REP20
ORD000503,2024-06-02,CUST0220,Hard Drive,1,155.17,155.17,North,REP08
ORD000504,2024-02-20,CUST0009,Headphones,4,247.95,991.8,Central,REP09
ORD000505,2022-06-21,CUST0097,Mouse,3,93.76,281.28,Central,REP01
ORD000506,2024-12-06,CUST0162,Desktop,1,1223.71,1223.71,West,REP14
ORD000507,2023-06-04,CUST0142,Mouse,5,129.7,648.5,West,REP13
ORD000508,2024-09-15,CUST0158,Monitor,4,390.64,1562.56,Central,REP19
ORD000509,2022-10-10,CUST0229,Power Supply,6,265.96,1595.76,North,REP06
ORD000510,2023-11-25,CUST0041,Motherboard,3,366.3,1098.9,North,REP01
ORD000511,2024-08-23,CUST0015,Case,2,136.04,272.08,North,REP12
ORD000512,2024-02-27,CUST0147,Case,2,197.51,395.02,Central,REP20
ORD000513,2022-12-25,CUST0266,RAM,6,168.54,1011.24,North,REP10
ORD000514,2024-11-11,CUST0003,Hard Drive,5,224.61,1123.05,,REP12
ORD000515,2022-11-19,CUST0203,Desktop,1,1796.18,1796.18,West,REP13
ORD000516,2022-05-21,CUST0287,Case,1,54.43,54.43,East,REP19
ORD000517,2023-07-21,CUST0207,Keyboard,1,129.15,129.15,South,
ORD000518,2024-11-02,CUST0060,Desktop,4,1270.36,5081.44,Central,REP17
ORD000519,2023-05-28,CUST0125,Graphics Card,9,775.6,6980.4,West,REP11
ORD000520,2024-08-01,CUST0133,Case,1,133.89,133.89,North,REP03
ORD000521,2023-03-28,CUST0181,RAM,2,222.31,444.62,East,REP17
ORD000522,2023-06-24,CUST0176,Keyboard,1,71.71,71.71,West,REP03
ORD000523,2023-10-05,CUST0098,Headphones,8,110.87,886.96,Central,REP16
ORD000524,2023-05-11,CUST0128,Power Supply,4,116.35,465.4,South,REP20
ORD000525,2022-09-03,CUST0278,Case,4,52.56,210.24,West,REP02
ORD000526,2023-10-08,CUST0252,USB Cable,2,27.45,54.9,Central,REP06
ORD000527,2023-07-28,CUST0034,Webcam,2,86.64,173.28,Central,REP14
ORD000528,2024-10-26,CUST0062,Headphones,1,175.68,175.68,South,REP17
ORD000529,2022-01-25,CUST0024,RAM,1,94.8,94.8,Central,REP20
ORD000530,2023-06-23,CUST0095,Keyboard,5,68.49,342.45,Central,REP16
ORD000531,2024-02-02,CUST0293,Headphones,4,346.1,1384.4,East,REP05
ORD000532,2022-07-24,CUST0196,Graphics Card,17,550.93,9365.81,South,REP07
ORD000533,2022-11-03,CUST0069,USB Cable,12,25.14,301.68,South,REP17
ORD000534,2024-09-23,CUST0007,Mouse,2,45.14,90.28,Central,REP06
ORD000535,2024-09-02,CUST0134,Power Supply,3,207.47,622.41,West,REP12
ORD000536,2023-06-12,CUST0102,Headphones,6,37.34,224.04,North,REP19
ORD000537,2022-12-24,CUST0250,Motherboard,4,228.0,912.0,East,REP15
ORD000538,2023-08-10,CUST0173,USB Cable,1,20.79,20.79,South,REP14
ORD000539,2022-05-27,CUST0150,Desktop,2,794.4,1588.8,South,REP09
ORD000540,2024-06-30,CUST0267,Motherboard,1,528.66,528.66,East,REP15
ORD000541,2022-02-17,CUST0041,Monitor,7,623.05,4361.35,East,REP07
ORD000542,2022-05-11,CUST0050,Case,2,180.59,361.18,Central,REP13
ORD000543,2022-08-01,CUST0200,Mouse,1,96.53,96.53,North,REP10
ORD000544,2024-06-26,CUST0015,RAM,3,72.87,218.61,Central,REP02
ORD000545,2023-10-29,CUST0281,Power Supply,2,169.04,338.08,Central,REP15
ORD000546,2022-12-29,CUST0274,SSD,1,322.94,322.94,Central,REP10
ORD000547,2023-04-11,CUST0134,Motherboard,1,126.57,126.57,,REP05
ORD000548,2022-10-07,CUST0060,Headphones,3,136.1,408.3,Central,REP16
ORD000549,2022-01-19,CUST0004,Motherboard,2,303.83,607.66,East,REP18
ORD000550,2024-06-14,CUST0113,Webcam,3,92.48,277.44,West,REP09
ORD000551,2024-11-24,CUST0140,Motherboard,2,495.98,991.96,Central,REP10
ORD000552,2023-07-05,CUST0019,Webcam,4,79.48,317.92,North,REP04
ORD000553,2023-07-12,CUST0078,Graphics Card,2,1009.58,2019.16,,REP02
ORD000554,2022-07-29,CUST0120,Mouse,2,47.69,95.38,West,REP03
ORD000555,2023-12-02,CUST0238,Webcam,5,105.43,527.15,West,REP02
ORD000556,2022-10-27,CUST0031,Laptop,2,899.76,1799.52,West,REP06
ORD000557,2024-02-21,CUST0227,Power Supply,1,53.15,53.15,South,REP08
ORD000558,2024-08-01,CUST0107,Graphics Card,1,1202.29,1202.29,Central,REP16
ORD000559,2023-10-24,CUST0282,Monitor,3,558.96,1676.88,North,REP17
ORD000560,2023-09-04,CUST0112,Keyboard,2,84.88,169.76,North,REP04
ORD000561,2022-01-31,CUST0051,Monitor,3,666.35,1999.05,Central,
ORD000562,2024-08-31,CUST0128,Graphics Card,1,975.08,975.08,East,REP06
ORD000563,2023-11-25,CUST0042,Case,1,195.14,195.14,North,REP05
ORD000564,2022-09-15,CUST0178,USB Cable,1,10.82,10.82,,REP15
ORD000565,2024-02-13,CUST0249,Headphones,1,298.03,298.03,East,REP15
ORD000566,2024-09-30,CUST0240,Keyboard,2,122.01,244.02,Central,REP09
ORD000567,2022-11-25,CUST0135,Desktop,1,1237.36,1237.36,,REP18
ORD000568,2024-11-02,CUST0187,Webcam,2,194.07,388.14,North,REP20
ORD000569,2024-03-04,CUST0079,Keyboard,5,114.33,571.65,West,REP20
ORD000570,2023-10-22,CUST0009,Desktop,1,715.51,715.51,North,REP06
ORD000571,2024-09-21,CUST0199,Keyboard,2,37.78,75.56,Central,REP16
ORD000572,2023-06-09,CUST0007,Laptop,4,1049.53,4198.12,Central,REP07
ORD000573,2022-06-13,CUST0213,USB Cable,2,25.03,50.06,North,REP12
ORD000574,2023-06-29,CUST0040,Hard Drive,2,60.16,120.32,North,REP07
ORD000575,2023-04-19,CUST0128,Hard Drive,4,146.33,585.32,South,REP19
ORD000576,2024-04-30,CUST0235,Graphics Card,6,337.17,2023.02,Central,REP14
ORD000577,2023-01-05,CUST0274,Hard Drive,1,150.39,150.39,East,REP20
ORD000578,2023-10-08,CUST0212,Hard Drive,6,297.87,1787.22,East,REP14
ORD000579,2023-05-08,CUST0131,SSD,2,300.08,600.16,West,REP12
ORD000580,2024-03-24,CUST0266,Laptop,1,1589.47,1589.47,East,REP05
ORD000581,2023-09-08,CUST0053,Keyboard,2,58.67,117.34,East,REP09
ORD000582,2022-11-13,CUST0017,Desktop,8,645.28,5162.24,East,REP12
ORD000583,2023-06-09,CUST0112,Motherboard,2,236.16,472.32,Central,REP03
ORD000584,2022-12-21,CUST0049,USB Cable,1,25.64,25.64,Central,REP20
ORD000585,2024-02-21,CUST0223,Desktop,3,1536.15,4608.45,East,REP14
ORD000586,2023-04-10,CUST0196,Graphics Card,1,1048.61,1048.61,Central,REP02
ORD000587,2022-11-03,CUST0044,Headphones,1,215.89,215.89,South,REP13
ORD000588,2024-10-30,CUST0076,Desktop,1,866.5,866.5,East,REP05
ORD000589,2022-04-11,CUST0223,Hard Drive,1,149.8,149.8,North,REP05
ORD000590,2023-02-10,CUST0040,USB Cable,1,14.88,14.88,Central,REP17
ORD000591,2024-05-30,CUST0043,Headphones,1,283.35,283.35,Central,REP14
ORD000592,2023-10-19,CUST0087,Headphones,3,249.73,749.19,North,REP12
ORD000593,2024-06-24,CUST0120,SSD,1,124.16,124.16,North,REP07
ORD000594,2022-06-25,CUST0076,Desktop,1,1487.5,1487.5,South,
ORD000595,2022-08-16,CUST0276,Mouse,5,73.01,365.05,North,REP07
ORD000596,2023-06-14,CUST0010,Hard Drive,2,170.76,341.52,South,REP13
ORD000597,2022-03-31,CUST0139,Mouse,3,33.84,101.52,East,REP02
ORD000598,2022-05-17,CUST0010,Webcam,1,178.68,178.68,East,REP10
ORD000599,2023-04-19,CUST0249,Webcam,1,146.79,146.79,North,REP20
ORD000600,2024-10-22,CUST0060,USB Cable,1,19.02,19.02,North,REP17
ORD000601,2022-11-18,CUST0155,Laptop,1,1020.17,1020.17,East,REP08
ORD000602,2023-07-19,CUST0016,Motherboard,1,112.25,112.25,East,REP18
ORD000603,2023-12-01,CUST0025,Case,1,102.86,102.86,South,REP17
ORD000604,2023-04-11,CUST0160,Webcam,1,90.48,90.48,South,REP20
ORD000605,2023-02-28,CUST0104,RAM,1,76.03,76.03,Central,REP05
ORD000606,2024-12-08,CUST0290,Case,2,61.64,123.28,South,REP06
ORD000607,2022-08-31,CUST0164,Monitor,1,356.44,356.44,South,REP14
ORD000608,2023-07-15,CUST0002,Monitor,1,656.42,656.42,North,REP20
ORD000609,2023-04-18,CUST0245,SSD,2,162.16,324.32,North,REP05
ORD000610,2024-02-05,CUST0084,Monitor,3,703.88,2111.64,West,REP07
ORD000611,2022-01-31,CUST0104,Case,1,83.18,83.18,West,REP07
ORD000612,2024-06-18,CUST0127,Power Supply,4,204.26,817.04,East,REP14
ORD000613,2024-02-19,CUST0293,Graphics Card,2,606.77,1213.54,Central,REP20
ORD000614,2022-03-20,CUST0022,Hard Drive,1,77.33,77.33,West,REP08
ORD000615,2022-03-22,CUST0029,Hard Drive,5,146.85,734.25,North,REP13
ORD000616,2023-08-09,CUST0028,USB Cable,6,9.16,54.96,East,REP17
ORD000617,2024-07-14,CUST0038,Desktop,1,1467.18,1467.18,North,REP18
ORD000618,2024-07-12,CUST0104,Laptop,1,768.32,768.32,Central,REP15
ORD000619,2022-12-02,CUST0029,Graphics Card,4,1153.24,4612.96,North,REP12
ORD000620,2024-11-13,CUST0023,SSD,3,477.89,1433.67,West,REP06
ORD000621,2022-11-04,CUST0027,Monitor,1,714.73,714.73,South,REP14
ORD000622,2024-07-02,CUST0104,Mouse,1,97.7,97.7,North,REP01
ORD000623,2024-07-28,CUST0253,USB Cable,1,26.39,26.39,Central,REP08
ORD000624,2024-07-18,CUST0126,Webcam,2,132.79,265.58,Central,REP18
ORD000625,2023-03-02,CUST0019,Laptop,2,777.26,1554.52,North,REP05
ORD000626,2023-09-04,CUST0012,Headphones,1,370.54,370.54,North,REP06
ORD000627,2022-12-30,CUST0048,USB Cable,2,23.73,47.46,East,REP10
ORD000628,2022-05-19,CUST0031,Motherboard,3,302.21,906.63,Central,REP05
ORD000629,2023-11-06,CUST0030,Hard Drive,1,153.44,153.44,South,REP04
ORD000630,2024-12-19,CUST0148,Desktop,1,1180.4,1180.4,Central,REP14
ORD000631,2024-12-12,CUST0289,SSD,3,497.81,1493.43,East,REP16
ORD000632,2024-10-05,CUST0149,Motherboard,5,173.55,867.75,,
ORD000633,2022-08-30,CUST0212,Graphics Card,2,1302.49,2604.98,Central,REP02
ORD000634,2023-03-11,CUST0035,Laptop,2,1460.93,2921.86,East,REP10
ORD000635,2022-01-13,CUST0292,Desktop,1,1423.0,1423.0,East,REP20
ORD000636,2023-02-02,CUST0019,Headphones,2,338.52,677.04,West,REP05
ORD000637,2023-11-18,CUST0029,USB Cable,2,24.6,49.2,West,REP17
ORD000638,2023-10-09,CUST0170,Hard Drive,1,183.97,183.97,South,REP12
ORD000639,2022-03-05,CUST0293,Headphones,1,393.94,393.94,Central,REP20
ORD000640,2023-09-24,CUST0045,Graphics Card,1,1315.17,1315.17,North,REP16
ORD000641,2023-09-12,CUST0051,Keyboard,1,114.52,114.52,South,REP02
ORD000642,2024-06-27,CUST0079,Hard Drive,1,56.23,56.23,West,REP07
ORD000643,2024-12-08,CUST0051,Mouse,1,118.57,118.57,South,REP17
ORD000644,2022-03-16,CUST0020,USB Cable,1,14.69,14.69,Central,REP02
ORD000645,2022-06-28,CUST0050,Headphones,1,202.74,202.74,North,
ORD000646,2023-03-06,CUST0164,Headphones,5,104.21,521.05,East,REP15
ORD000647,2022-11-19,CUST0053,Mouse,2,26.02,52.04,Central,REP07
ORD000648,2023-07-10,CUST0088,Monitor,3,763.13,2289.39,East,REP03
ORD000649,2024-06-27,CUST0026,Laptop,4,695.11,2780.44,West,REP04
ORD000650,2024-03-13,CUST0229,Monitor,2,608.04,1216.08,Central,REP20
ORD000651,2023-02-10,CUST0060,Graphics Card,1,1185.92,1185.92,Central,REP15
ORD000652,2024-08-17,CUST0115,Desktop,2,1146.7,2293.4,West,REP05
ORD000653,2024-01-15,CUST0167,Webcam,2,78.5,157.0,East,REP15
ORD000654,2022-08-20,CUST0179,Headphones,3,207.1,621.3,South,REP20
ORD000655,2024-04-10,CUST0037,Power Supply,2,228.57,457.14,North,REP10
ORD000656,2024-04-26,CUST0031,Keyboard,1,131.76,131.76,Central,REP13
ORD000657,2024-06-01,CUST0279,Motherboard,1,589.71,589.71,Central,REP08
ORD000658,2024-09-23,CUST0050,Desktop,1,1310.6,1310.6,West,REP15
ORD000659,2022-05-23,CUST0195,SSD,3,107.85,323.55,Central,REP11
ORD000660,2022-07-05,CUST0001,Keyboard,2,167.07,334.14,Central,REP05
ORD000661,2023-08-20,CUST0044,Webcam,1,169.27,169.27,West,REP11
ORD000662,2023-09-16,CUST0177,Case,9,190.93,1718.37,West,REP03
ORD000663,2024-11-11,CUST0058,Webcam,2,218.0,436.0,,REP18
ORD000664,2024-01-06,CUST0202,Desktop,1,1633.5,1633.5,North,REP11
ORD000665,2024-06-10,CUST0097,Hard Drive,1,102.8,102.8,South,REP18
ORD000666,2024-05-04,CUST0005,Monitor,1,337.51,337.51,South,REP01
ORD000667,2024-06-13,CUST0218,Monitor,1,205.03,205.03,West,REP20
ORD000668,2024-07-10,CUST0004,Webcam,1,114.61,114.61,South,REP19
ORD000669,2024-10-24,CUST0018,Mouse,1,67.52,67.52,Central,REP02
ORD000670,2022-08-20,CUST0047,SSD,1,271.87,271.87,North,REP17
ORD000671,2023-07-27,CUST0046,USB Cable,1,17.92,17.92,Central,REP08
ORD000672,2022-06-09,CUST0028,RAM,5,204.76,1023.8,,REP11
ORD000673,2024-07-18,CUST0216,Hard Drive,1,276.51,276.51,Central,REP12
ORD000674,2023-08-16,CUST0289,Monitor,2,172.96,345.92,Central,REP09
ORD000675,2022-12-13,CUST0014,SSD,2,82.71,165.42,East,REP10
ORD000676,2022-06-07,CUST0018,Power Supply,9,245.94,2213.46,,REP09
ORD000677,2022-08-17,CUST0229,SSD,1,136.83,136.83,Central,REP12
ORD000678,2023-04-29,CUST0176,USB Cable,2,9.52,19.04,Central,REP03
ORD000679,2022-11-12,CUST0122,Power Supply,7,173.99,1217.93,West,REP15
ORD000680,2023-12-08,CUST0030,Laptop,5,1463.39,7316.95,North,REP13
ORD000681,2024-12-26,CUST0075,Keyboard,4,88.36,353.44,,REP17
ORD000682,2024-07-08,CUST0022,Webcam,1,182.48,182.48,Central,REP04
